,ID,RET
18951,18951,False
18952,18952,True
18953,18953,False
18954,18954,True
18955,18955,False
18956,18956,False
18957,18957,False
18958,18958,True
18959,18959,True
18960,18960,True
18961,18961,True
18962,18962,True
18963,18963,True
18964,18964,True
18965,18965,True
18966,18966,False
18967,18967,True
18968,18968,False
18969,18969,True
18970,18970,False
18971,18971,True
18972,18972,False
18973,18973,False
18974,18974,True
18975,18975,False
18976,18976,True
18977,18977,True
18978,18978,False
18979,18979,False
18980,18980,True
18981,18981,True
18982,18982,True
18983,18983,False
18984,18984,True
18985,18985,False
18986,18986,False
18987,18987,True
18988,18988,True
18989,18989,True
18990,18990,False
18991,18991,True
18992,18992,True
18993,18993,True
18994,18994,True
18995,18995,False
18996,18996,False
18997,18997,False
18998,18998,False
18999,18999,True
19000,19000,False
19001,19001,False
19002,19002,False
19003,19003,False
19004,19004,False
19005,19005,False
19006,19006,False
19007,19007,True
19008,19008,False
19009,19009,True
19010,19010,False
19011,19011,False
19012,19012,True
19013,19013,True
19014,19014,False
19015,19015,False
19016,19016,True
19017,19017,True
19018,19018,False
19019,19019,True
19020,19020,True
19021,19021,True
19022,19022,True
19023,19023,False
19024,19024,True
19025,19025,False
19026,19026,False
19027,19027,False
19028,19028,True
19029,19029,True
19030,19030,True
19031,19031,True
19032,19032,False
19033,19033,False
19034,19034,False
19035,19035,True
19036,19036,True
19037,19037,True
19038,19038,True
19039,19039,True
19040,19040,True
19041,19041,False
19042,19042,False
19043,19043,True
19044,19044,False
19045,19045,False
19046,19046,False
19047,19047,True
19048,19048,True
19049,19049,False
19050,19050,True
19051,19051,True
19052,19052,False
19053,19053,False
19054,19054,True
19055,19055,True
19056,19056,True
19057,19057,True
19058,19058,False
19059,19059,False
19060,19060,False
19061,19061,True
19062,19062,False
19063,19063,True
19064,19064,True
19065,19065,True
19066,19066,False
19067,19067,False
19068,19068,True
19069,19069,False
19070,19070,True
19071,19071,True
19072,19072,False
19073,19073,False
19074,19074,True
19075,19075,False
19076,19076,False
19077,19077,True
19078,19078,True
19079,19079,False
19080,19080,False
19081,19081,True
19082,19082,True
19083,19083,False
19084,19084,True
19085,19085,True
19086,19086,False
19087,19087,True
19088,19088,True
19089,19089,False
19090,19090,False
19091,19091,True
19092,19092,True
19093,19093,False
19094,19094,True
19095,19095,True
19096,19096,False
19097,19097,True
19098,19098,True
19099,19099,True
19100,19100,False
19101,19101,False
19102,19102,False
19103,19103,False
19104,19104,False
19105,19105,True
19106,19106,False
19107,19107,False
19108,19108,False
19109,19109,False
19110,19110,False
19111,19111,True
19112,19112,True
19113,19113,True
19114,19114,True
19115,19115,True
19116,19116,False
19117,19117,False
19118,19118,False
19119,19119,True
19120,19120,True
19121,19121,False
19122,19122,False
19123,19123,True
19124,19124,False
19125,19125,False
19126,19126,True
19127,19127,True
19128,19128,False
19129,19129,False
19130,19130,True
19131,19131,False
19132,19132,True
19133,19133,False
19134,19134,True
19135,19135,False
19136,19136,True
19137,19137,True
19138,19138,False
19139,19139,False
19140,19140,False
19141,19141,False
19142,19142,False
19143,19143,True
19144,19144,True
19145,19145,True
19146,19146,False
19147,19147,True
19148,19148,True
19149,19149,True
19150,19150,True
19151,19151,True
19152,19152,False
19153,19153,True
19154,19154,True
19155,19155,True
19156,19156,False
19157,19157,True
19158,19158,True
19159,19159,True
19160,19160,True
19161,19161,True
19162,19162,False
19163,19163,True
19164,19164,True
19165,19165,False
19166,19166,True
19167,19167,False
19168,19168,False
19169,19169,False
19170,19170,True
19171,19171,False
19172,19172,False
19173,19173,True
19174,19174,True
19175,19175,False
19176,19176,True
19177,19177,False
19178,19178,True
19179,19179,False
19180,19180,False
19181,19181,False
19182,19182,False
19183,19183,True
19184,19184,False
19185,19185,True
19186,19186,True
19187,19187,True
19188,19188,False
19189,19189,True
19190,19190,True
19191,19191,True
19192,19192,False
19193,19193,True
19194,19194,True
19195,19195,True
19196,19196,True
19197,19197,False
19198,19198,True
19199,19199,False
19200,19200,False
19201,19201,False
19202,19202,False
19203,19203,False
19204,19204,True
19205,19205,True
19206,19206,True
19207,19207,True
19208,19208,True
19209,19209,False
19210,19210,True
19211,19211,True
19212,19212,False
19213,19213,True
19214,19214,True
19215,19215,True
19216,19216,True
19217,19217,False
19218,19218,False
19219,19219,False
19220,19220,False
19221,19221,True
19222,19222,True
19223,19223,True
19224,19224,False
19225,19225,True
19226,19226,True
19227,19227,False
19228,19228,True
19229,19229,False
19230,19230,False
19231,19231,False
19232,19232,False
19233,19233,False
19234,19234,False
19235,19235,True
19236,19236,False
19237,19237,False
19238,19238,True
19239,19239,False
19240,19240,False
19241,19241,False
19242,19242,False
19243,19243,True
19244,19244,False
19245,19245,True
19246,19246,False
19247,19247,False
19248,19248,True
19249,19249,False
19250,19250,True
19251,19251,False
19252,19252,True
19253,19253,True
19254,19254,False
19255,19255,True
19256,19256,False
19257,19257,True
19258,19258,False
19259,19259,True
19260,19260,False
19261,19261,False
19262,19262,True
19263,19263,True
19264,19264,True
19265,19265,True
19266,19266,True
19267,19267,True
19268,19268,False
19269,19269,True
19270,19270,False
19271,19271,True
19272,19272,True
19273,19273,False
19274,19274,True
19275,19275,True
19276,19276,True
19277,19277,False
19278,19278,True
19279,19279,True
19280,19280,False
19281,19281,True
19282,19282,False
19283,19283,True
19284,19284,True
19285,19285,True
19286,19286,True
19287,19287,True
19288,19288,False
19289,19289,True
19290,19290,False
19291,19291,False
19292,19292,False
19293,19293,True
19294,19294,False
19295,19295,True
19296,19296,True
19297,19297,True
19298,19298,False
19299,19299,True
19300,19300,False
19301,19301,False
19302,19302,False
19303,19303,True
19304,19304,True
19305,19305,False
19306,19306,True
19307,19307,False
19308,19308,False
19309,19309,True
19310,19310,True
19311,19311,False
19312,19312,False
19313,19313,True
19314,19314,True
19315,19315,True
19316,19316,True
19317,19317,True
19318,19318,True
19319,19319,True
19320,19320,True
19321,19321,True
19322,19322,True
19323,19323,False
19324,19324,True
19325,19325,False
19326,19326,False
19327,19327,True
19328,19328,True
19329,19329,True
19330,19330,True
19331,19331,True
19332,19332,True
19333,19333,True
19334,19334,True
19335,19335,True
19336,19336,False
19337,19337,False
19338,19338,True
19339,19339,True
19340,19340,True
19341,19341,False
19342,19342,True
19343,19343,True
19344,19344,True
19345,19345,True
19346,19346,False
19347,19347,False
19348,19348,True
19349,19349,True
19350,19350,True
19351,19351,False
19352,19352,True
19353,19353,False
19354,19354,False
19355,19355,True
19356,19356,False
19357,19357,True
19358,19358,False
19359,19359,False
19360,19360,False
19361,19361,True
19362,19362,False
19363,19363,False
19364,19364,True
19365,19365,True
19366,19366,False
19367,19367,True
19368,19368,False
19369,19369,True
19370,19370,False
19371,19371,False
19372,19372,True
19373,19373,True
19374,19374,True
19375,19375,False
19376,19376,False
19377,19377,False
19378,19378,False
19379,19379,True
19380,19380,True
19381,19381,True
19382,19382,True
19383,19383,True
19384,19384,True
19385,19385,False
19386,19386,True
19387,19387,True
19388,19388,False
19389,19389,True
19390,19390,True
19391,19391,True
19392,19392,True
19393,19393,False
19394,19394,True
19395,19395,False
19396,19396,False
19397,19397,True
19398,19398,False
19399,19399,True
19400,19400,True
19401,19401,False
19402,19402,True
19403,19403,True
19404,19404,True
19405,19405,False
19406,19406,False
19407,19407,False
19408,19408,True
19409,19409,True
19410,19410,False
19411,19411,True
19412,19412,True
19413,19413,True
19414,19414,False
19415,19415,True
19416,19416,False
19417,19417,False
19418,19418,False
19419,19419,False
19420,19420,False
19421,19421,False
19422,19422,True
19423,19423,True
19424,19424,True
19425,19425,True
19426,19426,False
19427,19427,True
19428,19428,False
19429,19429,False
19430,19430,False
19431,19431,False
19432,19432,True
19433,19433,False
19434,19434,True
19435,19435,True
19436,19436,False
19437,19437,False
19438,19438,False
19439,19439,True
19440,19440,True
19441,19441,True
19442,19442,False
19443,19443,True
19444,19444,False
19445,19445,False
19446,19446,True
19447,19447,False
19448,19448,False
19449,19449,True
19450,19450,False
19451,19451,False
19452,19452,False
19453,19453,False
19454,19454,False
19455,19455,False
19456,19456,True
19457,19457,True
19458,19458,True
19459,19459,True
19460,19460,True
19461,19461,True
19462,19462,True
19463,19463,True
19464,19464,False
19465,19465,True
19466,19466,True
19467,19467,False
19468,19468,True
19469,19469,True
19470,19470,False
19471,19471,False
19472,19472,False
19473,19473,False
19474,19474,False
19475,19475,False
19476,19476,False
19477,19477,True
19478,19478,True
19479,19479,True
19480,19480,True
19481,19481,True
19482,19482,False
19483,19483,False
19484,19484,False
19485,19485,False
19486,19486,False
19487,19487,False
19488,19488,True
19489,19489,False
19490,19490,True
19491,19491,True
19492,19492,False
19493,19493,True
19494,19494,False
19495,19495,True
19496,19496,False
19497,19497,False
19498,19498,False
19499,19499,False
19500,19500,False
19501,19501,True
19502,19502,False
19503,19503,False
19504,19504,False
19505,19505,False
19506,19506,False
19507,19507,False
19508,19508,True
19509,19509,True
19510,19510,False
19511,19511,True
19512,19512,False
19513,19513,False
19514,19514,False
19515,19515,False
19516,19516,False
19517,19517,False
19518,19518,True
19519,19519,True
19520,19520,True
19521,19521,True
19522,19522,False
19523,19523,False
19524,19524,True
19525,19525,False
19526,19526,True
19527,19527,True
19528,19528,True
19529,19529,False
19530,19530,True
19531,19531,False
19532,19532,False
19533,19533,False
19534,19534,False
19535,19535,True
19536,19536,False
19537,19537,True
19538,19538,True
19539,19539,False
19540,19540,False
19541,19541,False
19542,19542,True
19543,19543,True
19544,19544,True
19545,19545,True
19546,19546,False
19547,19547,True
19548,19548,False
19549,19549,False
19550,19550,False
19551,19551,False
19552,19552,False
19553,19553,False
19554,19554,True
19555,19555,False
19556,19556,True
19557,19557,False
19558,19558,False
19559,19559,False
19560,19560,True
19561,19561,False
19562,19562,True
19563,19563,False
19564,19564,True
19565,19565,True
19566,19566,False
19567,19567,False
19568,19568,False
19569,19569,True
19570,19570,False
19571,19571,False
19572,19572,False
19573,19573,False
19574,19574,True
19575,19575,False
19576,19576,False
19577,19577,False
19578,19578,True
19579,19579,False
19580,19580,False
19581,19581,False
19582,19582,False
19583,19583,False
19584,19584,False
19585,19585,False
19586,19586,True
19587,19587,True
19588,19588,False
19589,19589,False
19590,19590,False
19591,19591,False
19592,19592,True
19593,19593,True
19594,19594,False
19595,19595,True
19596,19596,False
19597,19597,True
19598,19598,False
19599,19599,True
19600,19600,False
19601,19601,False
19602,19602,False
19603,19603,True
19604,19604,True
19605,19605,True
19606,19606,True
19607,19607,False
19608,19608,False
19609,19609,True
19610,19610,True
19611,19611,False
19612,19612,False
19613,19613,True
19614,19614,False
19615,19615,False
19616,19616,False
19617,19617,False
19618,19618,False
19619,19619,False
19620,19620,False
19621,19621,False
19622,19622,False
19623,19623,True
19624,19624,False
19625,19625,False
19626,19626,False
19627,19627,True
19628,19628,False
19629,19629,False
19630,19630,True
19631,19631,False
19632,19632,False
19633,19633,False
19634,19634,False
19635,19635,False
19636,19636,False
19637,19637,False
19638,19638,True
19639,19639,False
19640,19640,True
19641,19641,True
19642,19642,False
19643,19643,False
19644,19644,True
19645,19645,False
19646,19646,False
19647,19647,True
19648,19648,True
19649,19649,False
19650,19650,False
19651,19651,True
19652,19652,False
19653,19653,True
19654,19654,False
19655,19655,False
19656,19656,True
19657,19657,False
19658,19658,True
19659,19659,False
19660,19660,True
19661,19661,True
19662,19662,False
19663,19663,True
19664,19664,True
19665,19665,True
19666,19666,False
19667,19667,False
19668,19668,False
19669,19669,False
19670,19670,True
19671,19671,False
19672,19672,False
19673,19673,False
19674,19674,False
19675,19675,True
19676,19676,False
19677,19677,True
19678,19678,False
19679,19679,False
19680,19680,True
19681,19681,True
19682,19682,False
19683,19683,True
19684,19684,False
19685,19685,True
19686,19686,True
19687,19687,False
19688,19688,True
19689,19689,True
19690,19690,False
19691,19691,True
19692,19692,True
19693,19693,True
19694,19694,False
19695,19695,False
19696,19696,True
19697,19697,False
19698,19698,False
19699,19699,True
19700,19700,False
19701,19701,True
19702,19702,True
19703,19703,True
19704,19704,False
19705,19705,False
19706,19706,True
19707,19707,False
19708,19708,False
19709,19709,False
19710,19710,False
19711,19711,True
19712,19712,False
19713,19713,True
19714,19714,False
19715,19715,True
19716,19716,False
19717,19717,True
19718,19718,True
19719,19719,False
19720,19720,True
19721,19721,False
19722,19722,False
19723,19723,True
19724,19724,True
19725,19725,False
19726,19726,True
19727,19727,False
19728,19728,False
19729,19729,True
19730,19730,False
19731,19731,True
19732,19732,True
19733,19733,False
19734,19734,False
19735,19735,False
19736,19736,True
19737,19737,True
19738,19738,False
19739,19739,True
19740,19740,False
19741,19741,True
19742,19742,True
19743,19743,True
19744,19744,False
19745,19745,False
19746,19746,False
19747,19747,False
19748,19748,False
19749,19749,True
19750,19750,False
19751,19751,False
19752,19752,False
19753,19753,False
19754,19754,False
19755,19755,False
19756,19756,False
19757,19757,False
19758,19758,True
19759,19759,False
19760,19760,False
19761,19761,True
19762,19762,True
19763,19763,True
19764,19764,False
19765,19765,False
19766,19766,True
19767,19767,False
19768,19768,True
19769,19769,False
19770,19770,True
19771,19771,True
19772,19772,True
19773,19773,True
19774,19774,False
19775,19775,False
19776,19776,True
19777,19777,True
19778,19778,False
19779,19779,True
19780,19780,False
19781,19781,False
19782,19782,True
19783,19783,True
19784,19784,False
19785,19785,False
19786,19786,False
19787,19787,False
19788,19788,True
19789,19789,False
19790,19790,False
19791,19791,False
19792,19792,True
19793,19793,True
19794,19794,False
19795,19795,False
19796,19796,True
19797,19797,False
19798,19798,False
19799,19799,False
19800,19800,True
19801,19801,False
19802,19802,False
19803,19803,False
19804,19804,True
19805,19805,False
19806,19806,False
19807,19807,False
19808,19808,True
19809,19809,False
19810,19810,False
19811,19811,False
19812,19812,False
19813,19813,True
19814,19814,True
19815,19815,True
19816,19816,True
19817,19817,False
19818,19818,False
19819,19819,True
19820,19820,True
19821,19821,False
19822,19822,True
19823,19823,False
19824,19824,True
19825,19825,False
19826,19826,False
19827,19827,False
19828,19828,False
19829,19829,False
19830,19830,False
19831,19831,True
19832,19832,False
19833,19833,False
19834,19834,True
19835,19835,True
19836,19836,False
19837,19837,True
19838,19838,False
19839,19839,False
19840,19840,False
19841,19841,False
19842,19842,False
19843,19843,True
19844,19844,False
19845,19845,True
19846,19846,False
19847,19847,False
19848,19848,True
19849,19849,True
19850,19850,True
19851,19851,False
19852,19852,False
19853,19853,False
19854,19854,True
19855,19855,True
19856,19856,False
19857,19857,False
19858,19858,True
19859,19859,False
19860,19860,False
19861,19861,False
19862,19862,False
19863,19863,False
19864,19864,False
19865,19865,True
19866,19866,False
19867,19867,False
19868,19868,False
19869,19869,True
19870,19870,True
19871,19871,False
19872,19872,False
19873,19873,False
19874,19874,True
19875,19875,True
19876,19876,True
19877,19877,False
19878,19878,False
19879,19879,False
19880,19880,True
19881,19881,True
19882,19882,False
19883,19883,True
19884,19884,False
19885,19885,True
19886,19886,False
19887,19887,False
19888,19888,False
19889,19889,True
19890,19890,True
19891,19891,False
19892,19892,True
19893,19893,False
19894,19894,False
19895,19895,True
19896,19896,False
19897,19897,True
19898,19898,True
19899,19899,True
19900,19900,False
19901,19901,False
19902,19902,True
19903,19903,True
19904,19904,True
19905,19905,True
19906,19906,True
19907,19907,True
19908,19908,True
19909,19909,True
19910,19910,True
19911,19911,False
19912,19912,True
19913,19913,True
19914,19914,False
19915,19915,False
19916,19916,True
19917,19917,False
19918,19918,True
19919,19919,False
19920,19920,False
19921,19921,True
19922,19922,False
19923,19923,True
19924,19924,True
19925,19925,True
19926,19926,True
19927,19927,True
19928,19928,False
19929,19929,False
19930,19930,False
19931,19931,True
19932,19932,False
19933,19933,False
19934,19934,False
19935,19935,True
19936,19936,False
19937,19937,True
19938,19938,False
19939,19939,True
19940,19940,False
19941,19941,False
19942,19942,False
19943,19943,False
19944,19944,False
19945,19945,False
19946,19946,True
19947,19947,False
19948,19948,False
19949,19949,False
19950,19950,False
19951,19951,False
19952,19952,True
19953,19953,True
19954,19954,False
19955,19955,True
19956,19956,False
19957,19957,False
19958,19958,False
19959,19959,False
19960,19960,True
19961,19961,True
19962,19962,False
19963,19963,False
19964,19964,True
19965,19965,False
19966,19966,True
19967,19967,False
19968,19968,False
19969,19969,True
19970,19970,True
19971,19971,True
19972,19972,False
19973,19973,True
19974,19974,False
19975,19975,True
19976,19976,False
19977,19977,False
19978,19978,True
19979,19979,True
19980,19980,False
19981,19981,False
19982,19982,False
19983,19983,False
19984,19984,False
19985,19985,False
19986,19986,True
19987,19987,True
19988,19988,True
19989,19989,True
19990,19990,True
19991,19991,False
19992,19992,False
19993,19993,True
19994,19994,False
19995,19995,True
19996,19996,True
19997,19997,False
19998,19998,False
19999,19999,True
20000,20000,True
20001,20001,False
20002,20002,False
20003,20003,False
20004,20004,True
20005,20005,False
20006,20006,True
20007,20007,False
20008,20008,False
20009,20009,True
20010,20010,False
20011,20011,False
20012,20012,False
20013,20013,True
20014,20014,True
20015,20015,True
20016,20016,True
20017,20017,False
20018,20018,True
20019,20019,False
20020,20020,False
20021,20021,False
20022,20022,False
20023,20023,True
20024,20024,False
20025,20025,True
20026,20026,False
20027,20027,True
20028,20028,True
20029,20029,True
20030,20030,True
20031,20031,True
20032,20032,True
20033,20033,True
20034,20034,True
20035,20035,False
20036,20036,True
20037,20037,False
20038,20038,True
20039,20039,False
20040,20040,False
20041,20041,False
20042,20042,True
20043,20043,False
20044,20044,True
20045,20045,False
20046,20046,False
20047,20047,True
20048,20048,False
20049,20049,True
20050,20050,False
20051,20051,False
20052,20052,False
20053,20053,False
20054,20054,True
20055,20055,False
20056,20056,False
20057,20057,False
20058,20058,True
20059,20059,True
20060,20060,True
20061,20061,False
20062,20062,False
20063,20063,False
20064,20064,False
20065,20065,True
20066,20066,False
20067,20067,False
20068,20068,False
20069,20069,True
20070,20070,True
20071,20071,True
20072,20072,False
20073,20073,False
20074,20074,False
20075,20075,False
20076,20076,False
20077,20077,False
20078,20078,True
20079,20079,True
20080,20080,False
20081,20081,False
20082,20082,False
20083,20083,True
20084,20084,True
20085,20085,True
20086,20086,True
20087,20087,False
20088,20088,False
20089,20089,True
20090,20090,False
20091,20091,True
20092,20092,True
20093,20093,False
20094,20094,True
20095,20095,False
20096,20096,True
20097,20097,False
20098,20098,False
20099,20099,False
20100,20100,False
20101,20101,True
20102,20102,False
20103,20103,False
20104,20104,True
20105,20105,False
20106,20106,False
20107,20107,True
20108,20108,False
20109,20109,False
20110,20110,True
20111,20111,False
20112,20112,False
20113,20113,True
20114,20114,False
20115,20115,False
20116,20116,True
20117,20117,True
20118,20118,True
20119,20119,False
20120,20120,True
20121,20121,False
20122,20122,False
20123,20123,False
20124,20124,False
20125,20125,True
20126,20126,False
20127,20127,True
20128,20128,False
20129,20129,True
20130,20130,False
20131,20131,False
20132,20132,True
20133,20133,True
20134,20134,False
20135,20135,True
20136,20136,False
20137,20137,True
20138,20138,False
20139,20139,True
20140,20140,False
20141,20141,False
20142,20142,True
20143,20143,True
20144,20144,True
20145,20145,False
20146,20146,True
20147,20147,False
20148,20148,True
20149,20149,True
20150,20150,True
20151,20151,True
20152,20152,False
20153,20153,False
20154,20154,True
20155,20155,False
20156,20156,False
20157,20157,True
20158,20158,True
20159,20159,False
20160,20160,True
20161,20161,True
20162,20162,True
20163,20163,False
20164,20164,False
20165,20165,False
20166,20166,True
20167,20167,True
20168,20168,True
20169,20169,True
20170,20170,True
20171,20171,True
20172,20172,True
20173,20173,True
20174,20174,False
20175,20175,False
20176,20176,False
20177,20177,False
20178,20178,True
20179,20179,False
20180,20180,False
20181,20181,False
20182,20182,False
20183,20183,False
20184,20184,True
20185,20185,True
20186,20186,False
20187,20187,True
20188,20188,False
20189,20189,True
20190,20190,False
20191,20191,True
20192,20192,False
20193,20193,True
20194,20194,True
20195,20195,False
20196,20196,False
20197,20197,False
20198,20198,True
20199,20199,True
20200,20200,True
20201,20201,True
20202,20202,False
20203,20203,False
20204,20204,False
20205,20205,False
20206,20206,True
20207,20207,False
20208,20208,False
20209,20209,False
20210,20210,False
20211,20211,True
20212,20212,False
20213,20213,False
20214,20214,False
20215,20215,True
20216,20216,False
20217,20217,True
20218,20218,False
20219,20219,False
20220,20220,True
20221,20221,False
20222,20222,False
20223,20223,False
20224,20224,False
20225,20225,False
20226,20226,False
20227,20227,False
20228,20228,False
20229,20229,False
20230,20230,False
20231,20231,False
20232,20232,True
20233,20233,False
20234,20234,False
20235,20235,False
20236,20236,False
20237,20237,False
20238,20238,True
20239,20239,False
20240,20240,False
20241,20241,False
20242,20242,False
20243,20243,True
20244,20244,False
20245,20245,False
20246,20246,False
20247,20247,False
20248,20248,False
20249,20249,False
20250,20250,False
20251,20251,True
20252,20252,True
20253,20253,True
20254,20254,False
20255,20255,False
20256,20256,True
20257,20257,False
20258,20258,True
20259,20259,False
20260,20260,True
20261,20261,True
20262,20262,True
20263,20263,False
20264,20264,False
20265,20265,False
20266,20266,False
20267,20267,True
20268,20268,False
20269,20269,True
20270,20270,False
20271,20271,False
20272,20272,True
20273,20273,False
20274,20274,False
20275,20275,True
20276,20276,False
20277,20277,True
20278,20278,True
20279,20279,False
20280,20280,False
20281,20281,False
20282,20282,True
20283,20283,True
20284,20284,True
20285,20285,False
20286,20286,False
20287,20287,False
20288,20288,False
20289,20289,False
20290,20290,True
20291,20291,True
20292,20292,True
20293,20293,False
20294,20294,False
20295,20295,True
20296,20296,False
20297,20297,True
20298,20298,True
20299,20299,False
20300,20300,True
20301,20301,True
20302,20302,False
20303,20303,True
20304,20304,False
20305,20305,True
20306,20306,True
20307,20307,False
20308,20308,False
20309,20309,True
20310,20310,True
20311,20311,True
20312,20312,False
20313,20313,True
20314,20314,False
20315,20315,False
20316,20316,True
20317,20317,True
20318,20318,False
20319,20319,False
20320,20320,True
20321,20321,False
20322,20322,False
20323,20323,False
20324,20324,True
20325,20325,True
20326,20326,True
20327,20327,True
20328,20328,True
20329,20329,False
20330,20330,False
20331,20331,False
20332,20332,False
20333,20333,False
20334,20334,True
20335,20335,False
20336,20336,False
20337,20337,False
20338,20338,True
20339,20339,True
20340,20340,True
20341,20341,False
20342,20342,False
20343,20343,False
20344,20344,True
20345,20345,False
20346,20346,False
20347,20347,False
20348,20348,True
20349,20349,False
20350,20350,False
20351,20351,False
20352,20352,True
20353,20353,False
20354,20354,False
20355,20355,False
20356,20356,False
20357,20357,True
20358,20358,True
20359,20359,True
20360,20360,False
20361,20361,False
20362,20362,True
20363,20363,True
20364,20364,False
20365,20365,True
20366,20366,False
20367,20367,False
20368,20368,False
20369,20369,False
20370,20370,True
20371,20371,True
20372,20372,True
20373,20373,True
20374,20374,True
20375,20375,False
20376,20376,False
20377,20377,True
20378,20378,True
20379,20379,False
20380,20380,False
20381,20381,False
20382,20382,False
20383,20383,False
20384,20384,True
20385,20385,False
20386,20386,True
20387,20387,True
20388,20388,True
20389,20389,False
20390,20390,False
20391,20391,False
20392,20392,False
20393,20393,False
20394,20394,True
20395,20395,False
20396,20396,False
20397,20397,False
20398,20398,False
20399,20399,False
20400,20400,False
20401,20401,False
20402,20402,True
20403,20403,True
20404,20404,False
20405,20405,True
20406,20406,False
20407,20407,True
20408,20408,False
20409,20409,True
20410,20410,False
20411,20411,True
20412,20412,True
20413,20413,True
20414,20414,True
20415,20415,False
20416,20416,True
20417,20417,True
20418,20418,False
20419,20419,False
20420,20420,True
20421,20421,False
20422,20422,False
20423,20423,False
20424,20424,True
20425,20425,True
20426,20426,True
20427,20427,True
20428,20428,False
20429,20429,False
20430,20430,False
20431,20431,False
20432,20432,True
20433,20433,True
20434,20434,True
20435,20435,False
20436,20436,False
20437,20437,False
20438,20438,True
20439,20439,False
20440,20440,False
20441,20441,True
20442,20442,False
20443,20443,False
20444,20444,False
20445,20445,True
20446,20446,True
20447,20447,False
20448,20448,True
20449,20449,True
20450,20450,False
20451,20451,False
20452,20452,True
20453,20453,False
20454,20454,False
20455,20455,True
20456,20456,False
20457,20457,False
20458,20458,True
20459,20459,True
20460,20460,False
20461,20461,False
20462,20462,False
20463,20463,False
20464,20464,True
20465,20465,False
20466,20466,True
20467,20467,True
20468,20468,True
20469,20469,True
20470,20470,False
20471,20471,False
20472,20472,False
20473,20473,True
20474,20474,False
20475,20475,False
20476,20476,False
20477,20477,False
20478,20478,False
20479,20479,False
20480,20480,False
20481,20481,False
20482,20482,True
20483,20483,True
20484,20484,True
20485,20485,True
20486,20486,False
20487,20487,True
20488,20488,True
20489,20489,False
20490,20490,True
20491,20491,False
20492,20492,True
20493,20493,False
20494,20494,True
20495,20495,True
20496,20496,False
20497,20497,True
20498,20498,False
20499,20499,False
20500,20500,True
20501,20501,False
20502,20502,True
20503,20503,False
20504,20504,True
20505,20505,False
20506,20506,False
20507,20507,False
20508,20508,True
20509,20509,True
20510,20510,False
20511,20511,True
20512,20512,False
20513,20513,False
20514,20514,False
20515,20515,True
20516,20516,True
20517,20517,True
20518,20518,True
20519,20519,True
20520,20520,True
20521,20521,True
20522,20522,False
20523,20523,True
20524,20524,False
20525,20525,False
20526,20526,False
20527,20527,True
20528,20528,True
20529,20529,True
20530,20530,False
20531,20531,True
20532,20532,False
20533,20533,False
20534,20534,True
20535,20535,False
20536,20536,False
20537,20537,False
20538,20538,True
20539,20539,True
20540,20540,False
20541,20541,True
20542,20542,True
20543,20543,False
20544,20544,True
20545,20545,True
20546,20546,False
20547,20547,False
20548,20548,False
20549,20549,True
20550,20550,True
20551,20551,True
20552,20552,False
20553,20553,True
20554,20554,True
20555,20555,False
20556,20556,False
20557,20557,True
20558,20558,False
20559,20559,False
20560,20560,True
20561,20561,True
20562,20562,False
20563,20563,False
20564,20564,True
20565,20565,True
20566,20566,False
20567,20567,False
20568,20568,False
20569,20569,False
20570,20570,False
20571,20571,False
20572,20572,False
20573,20573,False
20574,20574,True
20575,20575,False
20576,20576,True
20577,20577,True
20578,20578,False
20579,20579,False
20580,20580,False
20581,20581,True
20582,20582,False
20583,20583,True
20584,20584,False
20585,20585,True
20586,20586,True
20587,20587,False
20588,20588,False
20589,20589,False
20590,20590,True
20591,20591,True
20592,20592,False
20593,20593,True
20594,20594,True
20595,20595,False
20596,20596,False
20597,20597,True
20598,20598,False
20599,20599,False
20600,20600,True
20601,20601,False
20602,20602,False
20603,20603,True
20604,20604,False
20605,20605,True
20606,20606,False
20607,20607,True
20608,20608,False
20609,20609,True
20610,20610,True
20611,20611,False
20612,20612,True
20613,20613,True
20614,20614,False
20615,20615,False
20616,20616,False
20617,20617,True
20618,20618,False
20619,20619,False
20620,20620,True
20621,20621,False
20622,20622,False
20623,20623,True
20624,20624,False
20625,20625,False
20626,20626,False
20627,20627,False
20628,20628,False
20629,20629,True
20630,20630,True
20631,20631,False
20632,20632,True
20633,20633,True
20634,20634,True
20635,20635,True
20636,20636,True
20637,20637,False
20638,20638,True
20639,20639,False
20640,20640,True
20641,20641,False
20642,20642,True
20643,20643,False
20644,20644,True
20645,20645,False
20646,20646,False
20647,20647,False
20648,20648,False
20649,20649,False
20650,20650,True
20651,20651,True
20652,20652,False
20653,20653,False
20654,20654,False
20655,20655,True
20656,20656,True
20657,20657,True
20658,20658,False
20659,20659,False
20660,20660,True
20661,20661,False
20662,20662,True
20663,20663,False
20664,20664,True
20665,20665,True
20666,20666,False
20667,20667,False
20668,20668,True
20669,20669,True
20670,20670,False
20671,20671,False
20672,20672,True
20673,20673,False
20674,20674,False
20675,20675,True
20676,20676,False
20677,20677,False
20678,20678,False
20679,20679,True
20680,20680,True
20681,20681,True
20682,20682,False
20683,20683,True
20684,20684,False
20685,20685,False
20686,20686,False
20687,20687,True
20688,20688,False
20689,20689,False
20690,20690,False
20691,20691,True
20692,20692,False
20693,20693,False
20694,20694,False
20695,20695,True
20696,20696,False
20697,20697,False
20698,20698,False
20699,20699,False
